House_ID,Area,Bedrooms,Age,Price
22490,1757,5,1,274700
22491,1732,3,27,226200
22492,895,5,4,185500
22493,2954,2,13,352400
22494,1431,2,44,169100
22495,2501,1,9,301100
22496,2749,5,43,331900
22497,1497,1,31,178700
22498,831,3,37,126100
22499,2913,4,46,335300
22500,2002,4,27,263200
22501,1578,3,0,237800
22502,2266,2,2,294600
22503,1715,2,38,203500
22504,1348,2,24,180800
22505,3048,1,29,335800
22506,2693,1,35,294300
22507,2896,4,37,342600
22508,3634,2,29,404400
22509,3798,2,14,435800
22510,2503,3,30,300300
22511,3110,4,42,359000
22512,1956,1,24,231600
22513,2830,4,22,351000
22514,2633,2,45,288300
22515,1143,2,25,159300
22516,1999,1,49,210900
22517,2858,1,21,324800
22518,3048,4,15,379800
22519,1744,5,16,258400
22520,1725,2,26,216500
22521,2850,2,16,339000
22522,3655,5,16,449500
22523,2130,4,19,284000
22524,2803,3,1,359300
22525,3407,3,35,385700
22526,2587,2,22,306700
22527,3046,3,27,357600
22528,2739,4,25,338900
22529,2956,3,42,333600
22530,2955,1,49,306500
22531,3399,4,44,385900
22532,3820,5,50,432000
22533,851,2,11,144100
22534,2959,4,16,369900
22535,1094,3,40,149400
22536,2912,4,27,354200
22537,3421,5,10,432100
22538,1264,4,37,179400
22539,3105,5,44,366500
22540,2469,5,10,336900
22541,3851,4,14,461100
22542,1433,2,25,188300
22543,2154,2,28,257400
22544,2324,3,25,287400
22545,1009,4,22,168900
22546,2936,4,10,373600
22547,2875,1,3,344500
22548,1037,2,9,164700
22549,1135,5,41,172500
22550,2910,1,39,312000
22551,2376,4,32,295600
22552,1299,1,3,186900
22553,2364,2,35,271400
22554,1590,4,7,242000
22555,3439,2,21,392900
22556,3922,1,20,432200
22557,1935,3,29,244500
22558,3148,5,29,385800
22559,3961,5,15,481100
22560,1028,3,45,137800
22561,949,3,1,173900
22562,2578,3,22,315800
22563,2424,2,33,279400
22564,3374,4,29,398400
22565,1132,3,27,166200
22566,973,2,4,163300
22567,2166,1,34,242600
22568,2908,1,8,342800
22569,1884,3,37,231400
22570,1618,1,45,176800
22571,2501,3,18,312100
22572,3371,1,40,357100
22573,3063,1,6,360300
22574,2412,4,25,306200
22575,1423,4,13,219300
22576,1377,1,31,166700
22577,3541,4,38,406100
22578,1222,3,29,173200
22579,3563,5,9,447300
22580,2194,3,1,298400
22581,2029,4,37,255900
22582,3976,2,4,463600
22583,1553,1,5,210300
22584,1546,4,27,217600
22585,1487,4,14,224700
22586,1522,4,28,214200
22587,2366,3,29,287600
22588,1546,1,43,171600
22589,1041,5,43,161100
22590,3512,4,30,411200
22591,1507,2,30,190700
22592,1234,1,34,149400
22593,1580,5,25,233000
22594,1283,2,8,190300
22595,3231,5,47,376100
22596,2333,5,6,327300
22597,969,1,12,144900
22598,1820,3,19,243000
22599,3797,2,50,399700
22600,1668,4,27,229800
22601,3170,5,46,371000
22602,1647,2,29,205700
22603,2297,1,50,239700
22604,1495,2,40,179500
22605,3206,4,26,384600
22606,831,4,48,125100
22607,976,1,29,128600
22608,3764,2,40,406400
22609,2912,3,23,348200
22610,2874,3,29,338400
22611,2302,5,0,330200
22612,3115,5,23,388500
22613,3444,2,19,395400
22614,3859,5,7,478900
22615,865,4,16,160500
22616,932,1,30,123200
22617,2728,5,3,369800
22618,1715,3,33,218500
22619,2929,4,32,350900
22620,2716,3,28,323600
22621,2654,5,18,347400
22622,3829,5,13,469900
22623,2151,4,24,281100
22624,3969,3,0,476900
22625,1384,1,21,177400
22626,3174,1,45,332400
22627,3389,4,3,425900
22628,1948,5,34,260800
22629,3057,4,49,346700
22630,2548,3,38,296800
22631,2980,1,32,326000
22632,3004,5,15,385400
22633,2692,3,44,305200
22634,3722,1,34,398200
22635,3229,1,11,371900
22636,3893,2,35,424300
22637,1773,5,50,227300
22638,3442,4,45,389200
22639,2242,2,6,288200
22640,3319,1,3,388900
22641,1033,5,11,192300
22642,3419,5,6,435900
22643,2277,2,45,252700
22644,2393,3,14,305300
22645,1570,3,5,232000
22646,3148,4,16,388800
22647,1105,5,16,194500
22648,801,2,43,107100
22649,1070,1,3,164000
22650,1220,3,6,196000
22651,3547,2,35,389700
22652,1663,4,6,250300
22653,2676,4,37,320600
22654,3807,5,35,445700
22655,3841,4,41,433100
22656,1809,4,32,238900
22657,3726,3,22,430600
22658,3539,3,27,406900
22659,3714,4,27,434400
22660,1860,5,32,254000
22661,906,3,21,149600
22662,2648,3,38,306800
22663,3968,4,21,465800
22664,3128,5,3,409800
22665,1933,4,23,260300
22666,1348,1,15,179800
22667,3399,1,49,350900
22668,2420,5,45,297000
22669,2637,1,12,311700
22670,3035,5,14,389500
22671,3599,1,32,387900
22672,3717,2,29,412700
22673,2311,3,22,289100
22674,2177,4,41,266700
22675,818,5,49,132800
22676,1658,1,4,221800
22677,2216,2,38,253600
22678,2084,1,33,235400
22679,3832,2,40,413200
22680,1209,4,4,206900
22681,2226,3,49,253600
22682,2493,3,43,286300
22683,3331,2,3,400100
22684,1423,1,15,187300
22685,1455,3,10,215500
22686,1567,1,50,166700
22687,817,5,26,155700
22688,3031,1,22,341100
22689,3252,5,32,393200
22690,3646,5,22,442600
22691,3326,3,12,400600
22692,2616,5,4,357600
22693,2580,1,31,287000
22694,807,4,39,131700
22695,1504,1,9,201400
22696,2141,2,14,270100
22697,1959,2,14,251900
22698,1330,1,22,171000
22699,3760,2,44,402000
22700,3536,4,33,410600
22701,3882,2,3,455200
22702,2821,3,12,350100
22703,3400,4,28,402000
22704,3293,3,8,401300
22705,3985,3,4,474500
22706,2515,4,11,330500
22707,3553,3,33,402300
22708,3043,2,7,367300
22709,3707,1,19,411700
22710,2560,4,15,331000
22711,2146,1,23,251600
22712,2596,4,19,330600
22713,3475,4,7,430500
22714,3828,3,28,434800
22715,2485,1,18,290500
22716,3477,2,41,376700
22717,2602,1,24,296200
22718,843,4,36,138300
22719,1288,2,2,196800
22720,980,3,18,160000
22721,3948,2,33,431800
22722,3221,2,6,386100
22723,1427,1,8,194700
22724,1756,4,7,258600
22725,2914,4,18,363400
22726,2348,4,36,288800
22727,1915,5,7,284500
22728,2581,3,46,292100
22729,3626,1,23,399600
22730,1450,4,1,234000
22731,2676,2,28,309600
22732,2067,5,11,295700
22733,1140,3,48,146000
22734,3750,4,47,418000
22735,2608,5,4,356800
22736,3245,3,0,404500
22737,3550,2,12,413000
22738,2944,5,38,356400
22739,2154,1,7,268400
22740,1248,3,18,186800
22741,2241,5,45,279100
22742,876,5,27,160600
22743,1695,3,9,240500
22744,1348,5,48,186800
22745,1597,5,49,210700
22746,2252,3,33,272200
22747,2308,2,9,291800
22748,1614,1,17,204400
22749,3869,3,9,457900
22750,2982,4,20,368200
22751,3501,5,1,449100
22752,2383,1,8,290300
22753,1445,1,47,157500
22754,2625,3,37,305500
22755,1519,4,6,235900
22756,2322,4,2,320200
22757,3460,2,25,391000
22758,3331,4,6,417100
22759,1869,3,39,227900
22760,2266,1,24,262600
22761,1447,1,36,168700
22762,1591,4,34,215100
22763,1378,5,45,192800
22764,3875,2,26,431500
22765,2848,4,37,337800
22766,2956,3,34,341600
22767,1259,2,6,189900
22768,3113,4,37,364300
22769,1961,2,19,247100
22770,843,5,22,162300
22771,3733,3,49,404300
22772,2333,4,28,295300
22773,3791,1,21,418100
22774,1782,3,20,238200
22775,3109,5,41,369900
22776,3575,5,4,453500
22777,1432,1,39,164200
22778,2999,3,46,333900
22779,3060,4,47,349000
22780,3863,1,42,404300
22781,2057,4,9,286700
22782,3710,2,32,409000
22783,1422,4,0,232200
22784,2777,2,48,299700
22785,1160,4,35,171000
22786,3167,2,15,371700
22787,3069,3,18,368900
22788,1009,5,4,196900
22789,1730,3,22,231000
22790,2406,1,2,298600
22791,1288,3,45,163800
22792,1400,3,49,171000
22793,1573,5,17,240300
22794,1677,3,2,245700
22795,2287,1,41,247700
22796,1499,3,50,179900
22797,3299,3,2,407900
22798,3260,3,13,393000
22799,2757,3,7,348700
22800,3323,5,31,401300
22801,1055,5,29,176500
22802,1973,1,18,239300
22803,2974,1,5,352400
22804,1191,1,8,171100
22805,3327,3,47,365700
22806,1792,4,29,240200
22807,3770,3,5,452000
22808,3249,4,47,367900
22809,3121,1,30,342100
22810,1644,3,41,203400
22811,938,1,20,133800
22812,902,5,39,151200
22813,2065,1,14,252500
22814,1940,3,42,232000
22815,2037,5,20,283700
22816,1283,5,42,186300
22817,3376,4,13,414600
22818,1023,2,37,135300
22819,2093,5,11,298300
22820,2648,2,14,320800
22821,2684,1,36,292400
22822,2961,1,10,346100
22823,2264,5,29,297400
22824,1443,4,34,200300
22825,3498,1,34,375800
22826,2055,2,41,234500
22827,1257,5,41,184700
22828,3222,5,36,386200
22829,2427,4,27,305700
22830,1410,5,40,201000
22831,1006,3,9,171600
22832,2343,2,10,294300
22833,2266,3,1,305600
22834,1716,3,1,250600
22835,3168,2,45,341800
22836,2940,5,16,378000
22837,2231,5,39,284100
22838,1981,3,48,230100
22839,3719,2,12,429900
22840,2946,1,37,317600
22841,3072,2,1,376200
22842,1651,3,25,220100
22843,1240,2,26,168000
22844,1519,2,49,172900
22845,1384,1,38,160400
22846,2814,4,36,335400
22847,863,4,32,144300
22848,1567,1,17,199700
22849,1359,2,28,177900
22850,2533,3,3,330300
22851,1469,1,47,159900
22852,2342,4,29,295200
22853,2071,4,37,260100
22854,3215,1,16,365500
22855,3591,2,47,382100
22856,1417,5,39,202700
22857,3853,3,12,453300
22858,2794,5,19,360400
22859,1921,3,35,237100
22860,2091,5,4,305100
22861,1883,5,26,262300
22862,3347,3,22,392700
22863,3854,3,10,455400
22864,3258,4,34,381800
22865,3865,2,17,439500
22866,1963,2,43,223300
22867,2732,4,2,361200
22868,2151,5,30,285100
22869,1263,3,42,164300
22870,3549,1,14,400900
22871,2460,5,34,312000
22872,2748,2,38,306800
22873,3010,3,5,376000
22874,859,4,28,147900
22875,3902,5,26,464200
22876,1132,1,27,146200
22877,875,5,2,185500
22878,2578,4,22,325800
22879,3164,1,25,351400
22880,989,5,26,172900
22881,2712,4,5,356200
22882,1095,5,32,177500
22883,3348,3,13,401800
22884,976,5,2,195600
22885,1599,4,18,231900
22886,1605,2,39,191500
22887,3707,4,18,442700
22888,2542,5,26,328200
22889,1014,3,49,132400
22890,2679,2,36,301900
22891,3500,4,50,390000
22892,1396,2,41,168600
22893,2517,3,47,284700
22894,2155,1,50,225500
22895,927,2,39,123700
22896,2092,4,40,259200
22897,3398,3,1,418800
22898,2358,4,44,281800
22899,2577,3,13,324700
22900,1418,4,48,183800
22901,3195,3,27,372500
22902,941,5,9,185100
22903,3639,4,37,416900
22904,1044,3,27,157400
22905,3550,1,12,403000
22906,2113,3,27,264300
22907,2514,1,44,267400
22908,1935,2,16,247500
22909,3061,3,4,382100
22910,2709,2,46,294900
22911,3047,2,4,370700
22912,3252,5,18,407200
22913,1220,3,33,169000
22914,806,5,40,140600
22915,2348,5,42,292800
22916,3439,2,38,375900
22917,3133,4,30,373300
22918,1470,2,24,193000
22919,3236,2,50,343600
22920,1215,1,0,181500
22921,3631,4,49,404100
22922,1806,2,21,229600
22923,2536,4,37,306600
22924,3862,1,47,399200
22925,1227,4,28,184700
22926,3852,3,1,464200
22927,1133,1,40,133300
22928,3119,4,41,360900
22929,3914,5,29,462400
22930,3166,4,16,390600
22931,1326,1,35,157600
22932,3607,5,13,447700
22933,1995,4,16,273500
22934,2553,4,27,318300
22935,2472,1,5,302200
22936,3168,5,8,408800
22937,3586,5,10,448600
22938,3915,4,7,474500
22939,2355,3,46,269500
22940,2828,1,22,320800
22941,2454,1,5,300400
22942,1253,2,20,175300
22943,1545,5,16,238500
22944,2703,5,38,332300
22945,1728,2,10,232800
22946,1647,4,38,216700
22947,1667,4,4,252700
22948,1573,1,30,187300
22949,2930,4,15,368000
22950,1342,3,11,203200
22951,1121,3,29,163100
22952,1585,3,24,214500
22953,1339,2,11,192900
22954,3099,3,2,387900
22955,3683,2,16,422300
22956,2588,1,3,315800
22957,1248,1,5,179800
22958,1289,3,49,159900
22959,2705,2,47,293500
22960,1263,3,14,192300
22961,1113,4,31,170300
22962,2755,2,20,325500
22963,1184,2,1,187400
22964,1094,2,45,134400
22965,2038,2,47,226800
22966,3833,4,2,471300
22967,1561,3,24,212100
22968,3616,1,26,395600
22969,1898,5,26,263800
22970,3191,5,22,397100
22971,2537,2,8,315700
22972,2989,2,35,333900
22973,3565,1,10,406500
22974,2022,5,38,264200
22975,2742,2,6,338200
22976,3253,4,12,403300
22977,1027,5,6,196700
22978,1210,4,41,170000
22979,3799,1,46,393900
22980,3745,1,42,392500
22981,1490,5,12,237000
22982,1677,3,5,242700
22983,1586,5,3,255600
22984,2909,4,42,338900
22985,2150,3,24,271000
22986,2539,4,19,324900
22987,2786,4,8,360600
22988,1678,4,24,233800
22989,2407,2,36,274700
22990,2413,3,8,313300
22991,3203,2,40,350300
22992,870,2,43,114000
22993,3110,4,18,383000
22994,1105,1,11,159500
22995,3405,5,34,406500
22996,1561,1,3,213100
22997,1387,4,18,210700
22998,2921,5,49,343100
22999,2989,5,43,355900
23000,2408,4,45,285800
23001,901,2,5,155100
23002,2429,5,30,312900
23003,2404,5,46,294400
23004,3936,5,50,443600
23005,992,5,31,168200
23006,3800,3,8,452000
23007,1885,2,47,211500
23008,3257,3,25,380700
23009,1099,3,5,184900
23010,1253,4,36,179300
23011,3421,2,42,370100
23012,1418,1,33,168800
23013,1436,2,39,174600
23014,3148,1,50,324800
23015,1578,5,20,237800
23016,2279,1,41,246900
23017,3836,1,26,417600
23018,3049,1,18,346900
23019,3521,5,26,426100
23020,3149,5,2,412900
23021,2844,3,24,340400
23022,2447,1,33,271700
23023,1136,2,50,133600
23024,2879,4,20,357900
23025,2794,3,10,349400
23026,3969,1,26,430900
23027,2807,3,27,333700
23028,2582,1,3,315200
23029,3620,1,43,379000
23030,1871,3,40,227100
23031,2831,1,47,296100
23032,2073,1,25,242300
23033,2049,4,20,274900
23034,2095,2,38,241500
23035,3512,5,3,448200
23036,1127,4,36,166700
23037,1596,5,48,211600
23038,2003,5,42,258300
23039,3661,2,3,433100
23040,1464,4,49,187400
23041,3593,1,22,397300
23042,3894,2,8,451400
23043,3777,1,39,398700
23044,1762,1,23,213200
23045,2429,1,28,274900
23046,2193,1,6,273300
23047,2068,4,17,279800
23048,1983,5,1,297300
23049,1172,5,27,190200
23050,1084,4,42,156400
23051,3368,5,40,396800
23052,3544,2,28,396400
23053,1606,1,44,176600
23054,1446,1,16,188600
23055,2404,1,30,270400
23056,2983,3,16,362300
23057,895,2,30,129500
23058,3990,3,22,457000
23059,1073,4,9,188300
23060,3725,3,5,447500
23061,3697,5,37,432700
23062,2000,5,46,254000
23063,2572,2,26,301200
23064,1583,3,10,228300
23065,2100,3,19,271000
23066,931,1,45,108100
23067,3915,2,4,457500
23068,3994,1,31,428400
23069,2190,2,4,285000
23070,3220,2,21,371000
23071,1949,3,0,274900
23072,2610,1,19,302000
23073,2830,4,50,323000
23074,1607,1,14,206700
23075,1543,4,10,234300
23076,850,5,31,154000
23077,1981,2,27,241100
23078,855,1,27,118500
23079,1543,2,16,208300
23080,3275,1,33,354500
23081,1242,5,23,201200
23082,2734,1,1,332400
23083,3173,5,26,391300
23084,3487,2,8,410700
23085,2461,3,18,308100
23086,3676,4,35,422600
23087,879,2,28,129900
23088,3321,3,10,402100
23089,1176,2,31,156600
23090,3766,2,26,420600
23091,3180,1,38,340000
23092,1240,5,23,201000
23093,925,5,26,166500
23094,2517,1,26,285700
23095,1018,1,39,122800
23096,1747,2,31,213700
23097,1077,5,44,163700
23098,1394,2,43,166400
23099,1734,3,21,232400
23100,2818,3,48,313800
23101,940,1,41,113000
23102,3693,5,31,438300
23103,3855,3,47,418500
23104,2430,5,45,298000
23105,1676,5,34,233600
23106,2529,4,0,342900
23107,909,3,33,137900
23108,1875,3,0,267500
23109,3460,2,41,375000
23110,3560,2,34,392000
23111,2793,5,28,351300
23112,2022,1,17,245200
23113,1595,2,5,224500
23114,2829,2,5,347900
23115,1528,5,26,226800
23116,3917,3,38,433700
23117,3352,2,18,387200
23118,2337,1,37,256700
23119,1840,5,2,282000
23120,1114,3,50,141400
23121,876,4,37,140600
23122,3825,1,19,423500
23123,3746,3,1,453600
23124,2440,5,6,338000
23125,3895,4,4,475500
23126,1511,1,24,187100
23127,3906,2,41,419600
23128,2337,2,12,291700
23129,2667,1,11,315700
23130,1653,2,4,231300
23131,1961,5,11,285100
23132,2397,1,17,282700
23133,3556,1,2,413600
23134,2712,2,3,338200
23135,1064,1,42,124400
23136,1132,4,18,185200
23137,3035,1,20,343500
23138,1886,2,24,234600
23139,1619,2,2,229900
23140,2102,2,6,274200
23141,2365,2,8,298500
23142,1994,5,3,296400
23143,2326,2,22,280600
23144,1098,4,10,189800
23145,3048,1,18,346800
23146,1958,3,0,275800
23147,1071,3,3,184100
23148,1334,5,8,225400
23149,3958,3,41,434800
23150,2878,2,6,351800
23151,1944,3,25,249400
23152,868,4,20,156800
23153,3730,2,47,396000
23154,3808,3,9,451800
23155,1626,2,9,223600
23156,3771,5,0,477100
23157,1969,4,35,251900
23158,1783,1,2,236300
23159,1280,2,34,164000
23160,3140,4,44,360000
23161,2815,5,11,370500
23162,2252,5,26,299200
23163,2933,4,16,367300
23164,1839,3,18,245900
23165,3575,4,9,438500
23166,1427,3,42,180700
23167,917,3,25,146700
23168,3117,4,7,394700
23169,3826,5,38,444600
23170,3702,1,1,429200
23171,961,1,11,145100
23172,3547,4,38,406700
23173,3975,2,39,428500
23174,2476,4,30,307600
23175,966,1,28,128600
23176,1099,4,7,192900
23177,2875,5,14,373500
23178,1361,1,25,171100
23179,3730,1,47,386000
23180,3003,1,35,325300
23181,2147,5,40,274700
23182,1944,1,3,251400
23183,3499,2,49,370900
23184,2351,1,32,263100
23185,3668,4,11,445800
23186,1360,2,49,157000
23187,1987,3,10,268700
23188,3933,1,29,424300
23189,2489,3,44,284900
23190,1111,3,25,166100
23191,3223,5,49,373300
23192,2169,4,29,277900
23193,2997,4,35,354700
23194,2711,3,32,319100
23195,3432,5,44,399200
23196,1380,2,30,178000
23197,1776,1,1,236600
23198,976,2,14,153600
23199,3201,1,1,379100
23200,1313,3,11,200300
23201,3156,5,17,398600
23202,918,5,7,184800
23203,2342,4,2,322200
23204,1566,4,34,212600
23205,3843,2,32,422300
23206,1772,4,30,237200
23207,1715,1,3,228500
23208,3325,5,22,410500
23209,2237,5,36,287700
23210,1386,3,44,174600
23211,1150,3,44,151000
23212,2329,2,34,268900
23213,3042,3,39,345200
23214,2273,1,37,250300
23215,1295,4,0,219500
23216,3362,4,2,424200
23217,3543,2,9,415300
23218,2670,4,29,328000
23219,1072,5,27,180200
23220,3727,4,15,447700
23221,2899,3,3,366900
23222,1062,5,47,159200
23223,2980,3,44,334000
23224,3841,3,3,461100
23225,3157,2,22,363700
23226,2396,2,39,270600
23227,2863,5,22,364300
23228,2564,4,49,297400
23229,994,1,14,145400
23230,2586,4,12,336600
23231,2266,5,0,326600
23232,3150,1,36,339000
23233,1871,3,23,244100
23234,2570,3,43,294000
23235,1944,1,0,254400
23236,2322,3,44,268200
23237,1631,4,49,204100
23238,1361,2,44,162100
23239,840,4,12,162000
23240,2279,3,37,270900
23241,3381,2,16,392100
23242,1170,4,50,157000
23243,2005,3,29,251500
23244,3364,4,19,407400
23245,1456,3,41,184600
23246,1389,5,4,234900
23247,1030,1,40,123000
23248,1608,3,4,236800
23249,2171,4,45,262100
23250,1278,3,36,171800
23251,2032,3,15,268200
23252,3522,4,20,422200
23253,3125,4,33,369500
23254,2572,2,45,282200
23255,2900,3,49,321000
23256,2684,5,5,363400
23257,1833,1,41,202300
23258,2562,3,5,331200
23259,1547,4,9,235700
23260,1263,2,30,166300
23261,1553,3,5,230300
23262,2640,5,2,362000
23263,1382,4,43,185200
23264,3005,5,24,376500
23265,818,5,19,162800
23266,854,1,34,111400
23267,2550,1,0,315000
23268,1520,3,30,202000
23269,3892,1,13,436200
23270,3608,3,2,438800
23271,2363,3,15,301300
23272,3866,4,13,463600
23273,3655,4,2,453500
23274,3570,2,5,422000
23275,3132,1,8,365200
23276,2355,2,32,273500
23277,3358,5,40,395800
23278,3869,3,11,455900
23279,2219,3,1,300900
23280,2967,4,42,344700
23281,2944,5,45,349400
23282,2967,3,2,374700
23283,2360,3,12,304000
23284,1976,5,30,267600
23285,2068,5,8,298800
23286,2595,3,39,300500
23287,3240,5,40,384000
23288,1966,1,7,249600
23289,3641,5,21,443100
23290,2670,2,25,312000
23291,3067,2,15,361700
23292,3686,3,31,417600
23293,959,3,34,141900
23294,3947,4,35,449700
23295,3458,5,0,445800
23296,1438,2,6,207800
23297,1855,4,49,226500
23298,3624,3,48,394400
23299,1133,1,39,134300
23300,1691,5,41,228100
23301,3787,4,47,421700
23302,2816,1,10,331600
23303,1151,3,10,185100
23304,2162,2,12,274200
23305,1725,4,40,222500
23306,2223,4,3,309300
23307,3243,3,24,380300
23308,3377,3,2,415700
23309,3964,2,9,457400
23310,3205,2,4,386500
23311,2219,2,11,280900
23312,3675,1,33,394500
23313,859,1,11,134900
23314,3324,3,37,375400
23315,3459,4,14,421900
23316,800,1,20,120000
23317,2378,3,3,314800
23318,1110,1,10,161000
23319,3015,2,9,362500
23320,3039,3,6,377900
23321,3905,2,8,452500
23322,3905,5,17,473500
23323,1507,4,46,194700
23324,1981,2,26,242100
23325,2580,4,42,306000
23326,2323,3,27,285300
23327,3213,5,31,390300
23328,2163,4,9,297300
23329,1657,1,33,192700
23330,3174,3,4,393400
23331,2961,5,19,377100
23332,3644,1,29,395400
23333,1718,1,32,199800
23334,1408,5,18,222800
23335,1108,2,1,179800
23336,3248,5,17,407800
23337,2143,5,13,301300
23338,1011,5,4,197100
23339,3164,4,17,389400
23340,984,2,44,124400
23341,2028,3,50,232800
23342,2187,1,14,264700
23343,2039,4,22,271900
23344,1045,2,49,125500
23345,1038,5,3,200800
23346,2628,4,33,319800
23347,2214,4,23,288400
23348,1319,1,11,180900
23349,2413,3,28,293300
23350,1076,2,5,172600
23351,1805,2,23,227500
23352,3049,2,46,328900
23353,1013,5,21,180300
23354,1405,5,16,224500
23355,1277,4,31,186700
23356,1307,3,24,186700
23357,1898,1,25,224800
23358,3516,1,26,385600
23359,3512,3,6,425200
23360,2777,2,34,313700
23361,941,3,33,141100
23362,3169,1,26,350900
23363,2517,5,7,344700
23364,1260,3,34,172000
23365,3554,4,17,428400
23366,1469,5,22,224900
23367,2901,4,29,351100
23368,3124,4,15,387400
23369,2644,3,30,314400
23370,2418,4,37,294800
23371,1199,2,49,140900
23372,1467,3,33,193700
23373,3363,1,0,396300
23374,2322,2,8,294200
23375,2134,5,35,278400
23376,2094,3,43,246400
23377,3423,1,3,399300
23378,2272,1,44,243200
23379,2959,3,19,356900
23380,1038,2,44,129800
23381,1843,1,16,228300
23382,2112,3,43,248200
23383,2416,3,9,312600
23384,3044,4,45,349400
23385,3229,3,42,360900
23386,2521,1,39,273100
23387,2540,4,12,332000
23388,2315,1,37,254500
23389,3011,2,43,328100
23390,3453,2,15,400300
23391,2072,1,38,229200
23392,3939,5,32,461900
23393,3702,5,26,444200
23394,1844,5,36,248400
23395,3678,1,47,380800
23396,2335,3,15,298500
23397,3444,4,14,420400
23398,1335,3,15,198500
23399,2958,1,5,350800
23400,1748,3,28,226800
23401,1662,2,39,197200
23402,3442,4,16,418200
23403,1821,1,39,203100
23404,3307,4,6,414700
23405,3949,5,33,461900
23406,1233,5,44,179300
23407,2203,2,35,255300
23408,3735,1,25,408500
23409,1582,5,25,233200
23410,1787,4,10,258700
23411,968,4,24,162800
23412,1508,2,35,185800
23413,1764,5,41,235400
23414,3574,3,47,390400
23415,2402,5,1,339200
23416,1028,2,40,132800
23417,1984,5,27,271400
23418,1226,1,0,182600
23419,921,2,5,157100
23420,2996,3,39,340600
23421,3699,4,35,424900
23422,3552,5,0,455200
23423,910,4,48,133000
23424,2044,2,14,260400
23425,2727,4,0,362700
23426,863,1,18,128300
23427,3485,2,24,394500
23428,2177,2,13,274700
23429,1708,5,21,249800
23430,2571,2,22,305100
23431,2308,1,6,284800
23432,812,5,33,148200
23433,3781,1,10,428100
23434,1976,3,15,262600
23435,1038,5,46,157800
23436,1462,2,37,179200
23437,1909,2,8,252900
23438,3892,2,3,456200
23439,1493,3,44,185300
23440,1981,1,39,219100
23441,3818,2,34,417800
23442,3811,4,22,449100
23443,2304,2,23,277400
23444,2702,5,3,367200
23445,875,5,29,158500
23446,1128,4,39,163800
23447,2239,3,31,272900
23448,2052,5,37,268200
23449,2999,3,33,346900
23450,871,3,33,134100
23451,1024,4,30,162400
23452,3320,5,30,402000
23453,3207,2,31,359700
23454,3387,3,35,383700
23455,1610,3,21,220000
23456,3456,5,18,427600
23457,3917,5,44,447700
23458,2848,4,34,340800
23459,1477,1,37,170700
23460,1090,1,41,128000
23461,2281,1,14,274100
23462,3051,3,37,348100
23463,2025,4,7,285500
23464,1365,1,31,165500
23465,3329,5,35,397900
23466,2615,3,36,305500
23467,1310,3,29,182000
23468,1723,5,50,222300
23469,3125,4,47,355500
23470,3852,4,22,453200
23471,815,1,42,99500
23472,3203,5,6,414300
23473,1155,2,21,164500
23474,1629,4,35,217900
23475,3446,1,38,366600
23476,1901,3,27,243100
23477,3775,4,11,456500
23478,1890,2,2,257000
23479,3706,3,44,406600
23480,2546,3,37,297600
23481,1013,5,43,158300
23482,2520,5,35,317000
23483,1248,4,20,194800
23484,3812,2,21,430200
23485,2368,5,22,314800
23486,3986,1,6,452600
23487,3634,3,6,437400
23488,3346,1,20,374600
23489,1509,3,43,187900
23490,1179,1,13,164900
23491,3587,3,41,397700
23492,3479,5,6,441900
23493,2688,1,4,324800
23494,1847,4,36,238700
23495,1338,4,18,205800
23496,3792,2,24,425200
23497,3946,2,11,453600
23498,1552,2,8,217200
23499,1334,1,0,193400
23500,1472,3,42,185200
23501,1864,2,28,228400
23502,1367,5,42,194700
23503,2236,4,18,295600
23504,1214,4,14,197400
23505,1248,5,35,189800
23506,1409,4,17,213900
23507,3505,1,21,389500
23508,2801,5,21,359100
23509,2597,1,29,290700
23510,3283,4,6,412300
23511,1504,5,47,203400
23512,3086,5,5,403600
23513,1865,5,12,274500
23514,1533,4,13,230300
23515,1599,4,1,248900
23516,2857,4,41,334700
23517,3594,2,15,414400
23518,2660,2,38,298000
23519,2986,3,45,333600
23520,2690,5,32,337000
23521,1530,4,0,243000
23522,995,5,29,170500
23523,1897,1,10,239700
23524,2438,1,13,290800
23525,2458,4,36,299800
23526,1925,2,36,226500
23527,1063,3,34,152300
23528,3792,2,13,436200
23529,1719,5,47,224900
23530,960,2,21,145000
23531,2056,4,30,265600
23532,3338,2,17,386800
23533,2610,1,9,312000
23534,1569,4,23,223900
23535,1110,4,23,178000
23536,1026,4,31,161600
23537,1072,2,36,141200
23538,3785,1,33,405500
23539,1116,2,9,172600
23540,2722,5,45,327200
23541,3957,3,13,462700
23542,3138,3,22,371800
23543,2292,3,31,278200
23544,3576,5,46,411600
23545,2694,5,11,358400
23546,2401,5,40,300100
23547,2592,1,23,296200
23548,2250,4,33,282000
23549,3222,5,46,376200
23550,2725,3,19,333500
23551,1366,3,28,188600
23552,3715,2,15,426500
23553,3602,4,39,411200
23554,1051,5,49,156100
23555,2356,4,41,284600
23556,3154,5,8,407400
23557,1474,3,43,184400
23558,3715,4,49,412500
23559,3111,4,2,399100
23560,2915,5,9,382500
23561,3978,5,39,458800
23562,2402,4,0,330200
23563,1313,5,6,225300
23564,3616,4,30,421600
23565,1241,2,40,154100
23566,800,4,12,158000
23567,3205,1,21,359500
23568,1938,4,15,268800
23569,1702,2,21,219200
