Customer_ID,Age,Income,Owns_Home,Previous_Purchase,Will_Buy
47616,36,41,1,0,0
47617,40,110,0,0,1
47618,43,33,1,1,1
47619,23,68,1,0,0
47620,44,34,0,1,0
47621,43,119,0,1,1
47622,46,96,0,1,1
47623,50,43,1,0,0
47624,54,87,1,0,1
47625,39,40,0,1,0
47626,35,46,1,0,0
47627,50,114,0,1,1
47628,26,38,1,0,0
47629,37,37,0,0,0
47630,27,25,1,1,0
47631,46,93,1,1,1
47632,33,91,0,1,1
47633,37,39,0,0,0
47634,20,23,0,0,0
47635,50,87,0,0,1
47636,39,94,1,1,1
47637,25,91,0,0,1
47638,20,102,1,1,1
47639,38,116,0,0,1
47640,58,104,0,0,1
47641,46,36,1,1,1
47642,35,72,0,1,1
47643,33,104,1,1,1
47644,53,67,1,1,1
47645,26,30,1,0,0
47646,39,77,1,0,1
47647,50,108,1,0,1
47648,41,67,1,1,1
47649,39,20,1,1,0
47650,34,42,1,0,0
47651,44,22,1,0,0
47652,20,101,0,0,1
47653,36,31,1,0,0
47654,35,89,0,0,1
47655,56,38,0,0,0
47656,40,91,1,1,1
47657,46,95,0,1,1
47658,54,106,1,0,1
47659,43,27,0,0,0
47660,21,23,0,1,0
47661,44,25,1,0,0
47662,38,76,1,0,1
47663,32,46,0,1,0
47664,48,80,1,1,1
47665,51,81,0,0,1
47666,25,105,0,0,1
47667,28,77,0,1,1
47668,20,40,0,1,0
47669,43,77,0,1,1
47670,29,28,1,0,0
47671,54,23,1,1,1
47672,25,77,0,0,0
47673,39,48,0,1,0
47674,57,63,0,0,0
47675,31,98,0,0,1
47676,22,48,1,1,1
47677,37,116,1,0,1
47678,40,92,0,1,1
47679,54,97,0,1,1
47680,56,56,0,1,1
47681,38,106,0,0,1
47682,44,112,1,1,1
47683,37,110,1,0,1
47684,59,25,0,1,0
47685,49,86,1,1,1
47686,53,58,0,0,0
47687,29,26,1,1,0
47688,41,66,1,0,1
47689,23,74,1,1,1
47690,22,109,1,0,1
47691,47,30,1,1,1
47692,41,38,1,0,0
47693,31,38,0,1,0
47694,32,72,0,1,1
47695,52,97,0,1,1
47696,38,88,1,0,1
47697,36,39,1,0,0
47698,53,77,1,0,1
47699,23,28,0,0,0
47700,58,30,1,1,1
47701,27,116,0,1,1
47702,52,96,0,0,1
47703,20,62,1,1,1
47704,24,60,0,0,0
47705,51,87,0,0,1
47706,59,55,0,0,0
47707,20,47,0,1,0
47708,54,107,1,1,1
47709,41,62,0,0,0
47710,48,84,0,0,1
47711,36,77,1,1,1
47712,49,102,1,0,1
47713,54,105,1,0,1
47714,20,35,1,1,0
47715,23,41,1,0,0
47716,28,73,0,0,0
47717,51,107,1,0,1
47718,24,42,0,1,0
47719,33,111,1,0,1
47720,45,118,1,0,1
47721,42,87,0,1,1
47722,41,22,0,1,0
47723,46,60,1,0,1
47724,44,72,1,1,1
47725,55,76,1,0,1
47726,23,51,1,1,1
47727,51,67,1,0,1
47728,28,36,1,0,0
47729,21,101,1,1,1
47730,58,64,0,0,0
47731,44,29,0,1,0
47732,29,114,1,1,1
47733,56,55,1,0,1
47734,44,25,1,1,0
47735,59,89,1,0,1
47736,48,44,1,1,1
47737,56,76,0,1,1
47738,24,35,1,0,0
47739,33,71,1,0,1
47740,52,97,0,1,1
47741,46,86,1,1,1
47742,24,62,1,0,0
47743,34,72,1,0,1
47744,22,42,1,0,0
47745,20,85,0,1,1
47746,43,77,0,0,0
47747,31,84,0,0,0
47748,33,34,0,0,0
47749,39,81,1,0,1
47750,33,80,1,1,1
47751,33,96,1,1,1
47752,54,98,1,1,1
47753,38,21,1,1,0
47754,39,104,1,1,1
47755,42,108,1,1,1
47756,53,24,0,1,0
47757,20,46,1,0,0
47758,23,76,1,0,1
47759,59,101,0,0,1
47760,36,47,0,0,0
47761,45,50,1,1,1
47762,33,78,1,1,1
47763,51,50,0,0,0
47764,55,105,1,0,1
47765,39,47,1,1,1
47766,35,36,0,0,0
47767,38,38,0,0,0
47768,58,24,1,1,1
47769,43,74,1,0,1
47770,33,99,0,1,1
47771,48,74,1,0,1
47772,33,81,0,1,1
47773,30,114,1,1,1
47774,30,101,0,1,1
47775,59,84,1,1,1
47776,43,119,1,0,1
47777,41,98,0,0,1
47778,40,78,1,0,1
47779,25,87,1,0,1
47780,33,62,0,1,1
47781,28,118,1,1,1
47782,54,42,1,0,0
47783,55,50,1,1,1
47784,44,94,0,0,1
47785,34,110,0,0,1
47786,47,61,0,1,1
47787,33,57,1,0,0
47788,32,88,0,0,1
47789,50,40,1,0,0
47790,24,32,0,0,0
47791,38,95,0,1,1
47792,27,75,0,1,1
47793,32,37,0,0,0
47794,36,108,1,1,1
47795,51,28,0,0,0
47796,24,104,1,0,1
47797,28,97,1,0,1
47798,53,80,0,0,1
47799,20,34,0,1,0
47800,59,55,0,1,1
47801,34,75,0,1,1
47802,51,93,0,0,1
47803,53,80,1,1,1
47804,54,67,1,1,1
47805,47,66,1,1,1
47806,36,87,1,0,1
47807,30,78,1,1,1
47808,42,82,0,0,1
47809,45,99,1,0,1
47810,24,68,0,1,1
47811,45,73,1,0,1
47812,25,116,1,1,1
47813,53,94,1,1,1
47814,32,89,0,0,1
47815,44,111,1,0,1
47816,21,93,1,1,1
47817,33,115,1,0,1
47818,36,76,1,1,1
47819,59,29,1,1,1
47820,59,99,0,0,1
47821,58,26,0,0,0
47822,44,49,1,0,0
47823,46,52,1,1,1
47824,43,23,0,0,0
47825,52,24,1,0,0
47826,46,38,0,0,0
47827,50,76,1,1,1
47828,57,30,0,1,0
47829,34,75,1,0,1
47830,59,119,0,1,1
47831,20,53,1,0,0
47832,30,30,1,0,0
47833,34,58,0,0,0
47834,52,98,0,0,1
47835,51,88,0,1,1
47836,44,90,0,1,1
47837,58,94,0,1,1
47838,52,114,1,1,1
47839,48,104,0,0,1
47840,53,102,1,1,1
47841,27,32,1,0,0
47842,30,113,0,0,1
47843,32,41,0,1,0
47844,24,34,1,1,0
47845,38,101,1,0,1
47846,40,54,0,0,0
47847,22,101,0,1,1
47848,45,90,1,0,1
47849,52,50,0,1,1
47850,49,86,1,0,1
47851,41,118,0,1,1
47852,24,91,1,1,1
47853,38,48,1,1,1
47854,28,57,0,1,1
47855,43,98,0,1,1
47856,58,85,0,0,1
47857,31,89,1,1,1
47858,46,96,0,1,1
47859,40,34,0,1,0
47860,57,35,1,0,0
47861,54,106,0,1,1
47862,51,58,1,0,1
47863,55,79,0,1,1
47864,52,73,0,1,1
47865,36,64,1,0,1
47866,24,105,0,1,1
47867,39,101,0,0,1
47868,42,23,0,1,0
47869,58,55,0,1,1
47870,23,103,0,1,1
47871,45,97,0,1,1
47872,49,103,1,1,1
47873,48,30,1,0,0
47874,53,20,0,1,0
47875,29,89,0,1,1
47876,39,35,1,0,0
47877,43,74,0,1,1
47878,53,72,1,1,1
47879,56,119,0,1,1
47880,32,83,1,0,1
47881,42,43,1,0,0
47882,29,82,1,0,1
47883,41,94,0,1,1
47884,33,85,0,1,1
47885,44,107,0,0,1
47886,37,71,0,1,1
47887,39,23,0,1,0
47888,47,85,0,0,1
47889,27,59,0,0,0
47890,24,92,0,1,1
47891,40,59,1,0,0
47892,39,102,1,1,1
47893,35,58,1,1,1
47894,39,101,0,1,1
47895,44,28,0,0,0
47896,26,63,0,0,0
47897,44,48,0,1,1
47898,55,100,0,1,1
47899,29,70,1,0,1
47900,59,24,0,0,0
47901,35,58,0,1,1
47902,23,110,0,0,1
47903,29,63,0,1,1
47904,50,34,0,1,0
47905,31,108,1,1,1
47906,39,81,0,1,1
47907,51,104,1,1,1
47908,21,59,0,0,0
47909,30,46,0,1,0
47910,39,106,0,0,1
47911,42,37,0,1,0
47912,32,97,0,1,1
47913,54,32,0,0,0
47914,36,60,1,1,1
47915,29,104,1,0,1
47916,59,71,0,0,1
47917,57,109,0,1,1
47918,33,77,0,0,0
47919,38,53,0,0,0
47920,51,90,1,0,1
47921,52,21,0,0,0
47922,44,97,0,1,1
47923,44,65,1,0,1
47924,33,27,1,1,0
47925,57,81,1,1,1
47926,55,111,1,1,1
47927,43,93,0,1,1
47928,58,117,1,0,1
47929,58,38,0,0,0
47930,32,112,1,0,1
47931,21,35,1,1,0
47932,53,52,1,0,0
47933,34,89,0,1,1
47934,21,64,0,1,1
47935,44,95,0,1,1
47936,24,110,1,0,1
47937,53,70,0,1,1
47938,58,84,1,1,1
47939,24,38,1,0,0
47940,27,107,0,1,1
47941,33,109,0,0,1
47942,48,90,1,1,1
47943,49,90,0,0,1
47944,56,42,0,0,0
47945,23,27,0,1,0
47946,54,25,1,1,1
47947,26,60,0,1,1
47948,45,74,1,1,1
47949,51,20,0,1,0
47950,52,20,1,0,0
47951,43,79,0,1,1
47952,20,108,1,0,1
47953,48,32,0,1,0
47954,57,44,0,1,1
47955,57,35,0,0,0
47956,40,67,0,1,1
47957,42,34,0,1,0
47958,24,54,1,1,1
47959,49,58,0,1,1
47960,59,94,0,0,1
47961,37,68,1,1,1
47962,25,105,0,1,1
47963,24,38,0,1,0
47964,37,23,1,0,0
47965,32,69,0,0,0
47966,39,75,0,0,0
47967,57,108,1,1,1
47968,40,25,0,0,0
47969,23,110,1,0,1
47970,32,21,0,0,0
47971,37,66,1,1,1
47972,32,94,0,1,1
47973,32,93,1,0,1
47974,58,40,1,0,0
47975,56,101,0,0,1
47976,54,119,1,1,1
47977,57,25,0,1,0
47978,59,64,1,0,1
47979,46,99,0,0,1
47980,45,102,1,0,1
47981,31,80,1,0,1
47982,21,114,0,1,1
47983,39,100,1,0,1
47984,54,31,1,1,1
47985,29,103,0,0,1
47986,27,43,1,1,1
47987,59,28,1,0,0
47988,55,75,0,1,1
47989,50,65,0,1,1
47990,34,105,0,0,1
47991,37,49,0,1,0
47992,34,69,1,1,1
47993,38,80,0,1,1
47994,43,26,0,1,0
47995,54,34,1,1,1
47996,21,84,0,1,1
47997,32,34,0,1,0
47998,28,37,0,1,0
47999,54,40,0,0,0
48000,21,66,1,1,1
48001,35,84,1,0,1
48002,55,94,1,1,1
48003,21,35,1,1,0
48004,35,53,0,1,1
48005,27,99,1,1,1
48006,20,94,1,1,1
48007,37,28,0,1,0
48008,45,23,1,0,0
48009,24,85,0,0,0
48010,40,79,0,1,1
48011,54,41,1,1,1
48012,59,25,1,1,1
48013,47,48,0,1,1
48014,45,31,1,0,0
48015,51,88,0,1,1
48016,40,37,0,0,0
48017,23,116,1,1,1
48018,55,85,1,0,1
48019,43,42,0,1,0
48020,52,61,1,1,1
48021,24,52,0,1,0
48022,22,83,1,0,1
48023,30,24,1,1,0
48024,51,50,1,1,1
48025,41,80,0,1,1
48026,30,33,1,0,0
48027,57,71,1,0,1
48028,41,24,1,1,0
48029,23,41,0,1,0
48030,58,41,1,1,1
48031,22,47,1,0,0
48032,29,80,1,0,1
48033,56,28,1,1,1
48034,38,111,1,0,1
48035,37,86,0,1,1
48036,47,58,1,0,1
48037,50,109,1,1,1
48038,36,97,1,0,1
48039,43,84,1,0,1
48040,20,29,1,1,0
48041,24,50,1,0,0
48042,51,67,0,0,0
48043,36,68,0,0,0
48044,40,100,0,0,1
48045,41,56,1,1,1
48046,58,87,1,1,1
48047,58,23,0,0,0
48048,53,98,1,0,1
48049,33,55,0,1,1
48050,35,103,1,1,1
48051,24,53,0,1,0
48052,37,95,1,0,1
48053,23,27,0,1,0
48054,47,55,1,0,0
48055,46,49,0,0,0
48056,25,56,1,1,1
48057,30,44,1,0,0
48058,40,97,1,0,1
48059,36,116,1,0,1
48060,50,52,1,1,1
48061,53,101,0,1,1
48062,32,47,0,0,0
48063,42,25,0,0,0
48064,20,78,0,0,0
48065,23,117,1,0,1
48066,49,114,0,1,1
48067,50,107,1,1,1
48068,35,43,0,0,0
48069,22,35,1,1,0
48070,31,71,1,0,1
48071,31,80,0,1,1
48072,30,70,1,0,1
48073,35,24,0,0,0
48074,48,89,0,0,1
48075,40,60,0,0,0
48076,24,93,1,0,1
48077,32,106,0,1,1
48078,36,78,1,0,1
48079,31,118,0,0,1
48080,36,92,0,0,1
48081,20,79,0,1,1
48082,27,117,1,0,1
48083,35,24,1,0,0
48084,34,101,1,0,1
48085,38,84,0,0,1
48086,44,59,1,0,1
48087,50,101,1,0,1
48088,21,61,1,1,1
48089,44,60,0,1,1
48090,50,82,0,1,1
48091,23,47,0,1,0
48092,23,62,1,0,0
48093,31,44,0,0,0
48094,36,95,0,1,1
48095,40,99,1,0,1
48096,48,75,1,0,1
48097,41,26,0,0,0
48098,55,68,0,1,1
48099,59,108,0,1,1
48100,35,80,0,0,0
48101,34,96,0,1,1
48102,49,38,0,0,0
48103,30,62,0,0,0
48104,32,73,1,0,1
48105,42,44,1,1,1
48106,59,43,1,0,0
48107,53,118,1,1,1
48108,39,119,0,1,1
48109,21,64,1,0,0
48110,27,83,0,0,0
48111,37,87,1,1,1
48112,26,81,1,0,1
48113,50,28,1,0,0
48114,41,97,1,0,1
48115,47,108,0,1,1
48116,44,33,0,1,0
48117,20,93,0,0,1
48118,51,106,0,0,1
48119,44,94,1,0,1
48120,35,101,1,0,1
48121,48,40,1,0,0
48122,43,113,0,0,1
48123,36,109,0,0,1
48124,25,106,0,0,1
48125,33,55,1,0,0
48126,45,35,0,1,0
48127,47,49,0,0,0
48128,55,92,0,1,1
48129,50,94,0,1,1
48130,46,43,1,0,0
48131,21,91,0,1,1
48132,38,108,0,0,1
48133,47,28,0,1,0
48134,40,21,0,1,0
48135,34,116,1,0,1
48136,53,90,0,1,1
48137,59,91,1,0,1
48138,22,91,1,1,1
48139,20,72,0,0,0
48140,43,105,0,0,1
48141,46,62,1,1,1
48142,28,85,1,1,1
48143,43,87,0,1,1
48144,36,102,1,0,1
48145,47,24,0,1,0
48146,58,80,0,1,1
48147,23,79,0,1,1
48148,48,78,1,1,1
48149,47,79,1,1,1
48150,56,98,1,0,1
48151,48,90,1,0,1
48152,48,95,0,0,1
48153,24,58,1,0,0
48154,30,95,0,1,1
48155,21,44,0,0,0
48156,23,26,1,1,0
48157,29,92,0,0,1
48158,58,23,0,1,0
48159,27,33,1,0,0
48160,42,49,1,1,1
48161,46,26,1,0,0
48162,42,78,1,0,1
48163,53,92,1,1,1
48164,54,90,1,1,1
48165,36,66,0,1,1
48166,29,117,0,1,1
48167,21,93,0,1,1
48168,36,21,0,1,0
48169,50,30,0,0,0
48170,35,28,1,0,0
48171,43,25,0,1,0
48172,26,41,0,1,0
48173,38,33,1,1,1
48174,35,35,0,0,0
48175,52,102,0,1,1
48176,55,25,0,1,0
48177,29,96,1,1,1
48178,34,115,0,0,1
48179,22,22,0,0,0
48180,21,112,0,0,1
48181,54,71,0,0,0
48182,46,72,1,0,1
48183,24,116,0,1,1
48184,34,54,0,1,1
48185,55,53,0,0,0
48186,52,34,0,1,0
48187,20,80,1,1,1
48188,31,111,1,1,1
48189,28,32,1,1,0
48190,39,83,1,0,1
48191,49,66,0,1,1
48192,33,31,0,0,0
48193,42,117,0,1,1
48194,48,52,0,1,1
48195,54,117,1,0,1
48196,46,78,0,1,1
48197,46,104,0,1,1
48198,49,63,1,1,1
48199,22,65,1,0,0
48200,31,78,0,1,1
48201,50,25,0,1,0
48202,56,113,1,0,1
48203,46,59,0,0,0
48204,43,97,1,0,1
48205,59,110,1,1,1
48206,30,76,0,1,1
48207,46,24,0,0,0
48208,28,39,0,0,0
48209,35,101,0,0,1
48210,33,96,1,0,1
48211,49,62,1,1,1
48212,43,81,0,1,1
48213,32,33,0,0,0
48214,52,115,0,0,1
48215,28,86,0,0,1
48216,45,52,1,1,1
48217,32,92,1,0,1
48218,40,51,0,0,0
48219,48,69,1,0,1
48220,47,27,1,0,0
48221,43,39,0,1,0
48222,32,43,0,1,0
48223,39,59,1,0,0
48224,58,119,0,0,1
48225,26,37,1,0,0
48226,34,106,0,0,1
48227,44,88,1,1,1
48228,54,36,1,1,1
48229,32,52,1,1,1
48230,27,36,0,1,0
48231,40,42,1,0,0
48232,25,97,0,0,1
48233,29,91,1,1,1
48234,40,116,1,0,1
48235,33,24,0,1,0
48236,52,26,0,1,0
48237,44,84,1,1,1
48238,38,27,1,0,0
48239,28,87,1,0,1
48240,56,65,0,0,0
48241,55,62,1,0,1
48242,55,107,0,0,1
48243,34,107,0,0,1
48244,24,32,1,0,0
48245,36,69,0,1,1
48246,49,119,0,1,1
48247,26,70,1,0,1
48248,25,101,0,1,1
48249,34,64,0,1,1
48250,29,47,1,0,0
48251,25,55,0,1,0
48252,32,33,1,1,0
48253,33,48,0,1,0
48254,20,23,1,1,0
48255,52,112,0,0,1
48256,38,98,1,1,1
48257,28,39,0,0,0
48258,56,58,0,0,0
48259,31,52,0,0,0
48260,24,36,1,0,0
48261,25,65,1,0,0
48262,30,46,1,0,0
48263,57,54,0,0,0
48264,29,25,1,1,0
48265,34,104,1,1,1
48266,58,57,1,0,1
48267,47,105,0,0,1
48268,22,76,1,1,1
48269,35,84,0,1,1
48270,36,51,1,1,1
48271,55,27,1,0,0
48272,38,80,0,1,1
48273,23,41,1,0,0
48274,44,32,1,1,1
48275,46,77,0,0,1
48276,31,89,1,0,1
48277,46,74,1,1,1
48278,23,78,0,1,1
48279,43,58,1,0,0
48280,36,112,0,0,1
48281,45,40,0,0,0
48282,37,62,0,1,1
48283,41,101,1,1,1
48284,25,86,0,0,0
48285,38,109,1,1,1
48286,56,69,1,1,1
48287,53,76,0,1,1
48288,30,24,0,0,0
48289,43,96,0,1,1
48290,56,72,1,1,1
48291,42,116,1,0,1
48292,59,20,0,0,0
48293,23,25,1,0,0
48294,37,110,1,0,1
48295,49,96,0,0,1
48296,34,86,0,1,1
48297,56,36,0,1,0
48298,42,97,1,0,1
48299,31,102,0,0,1
48300,23,92,1,1,1
48301,23,97,0,1,1
48302,33,59,1,0,0
48303,27,20,0,1,0
48304,42,100,1,0,1
48305,20,90,1,1,1
48306,30,32,0,0,0
48307,46,114,1,0,1
48308,23,102,0,1,1
48309,48,64,0,0,0
48310,36,76,0,0,0
48311,38,34,0,0,0
48312,43,48,0,1,0
48313,51,67,0,1,1
48314,50,80,0,0,1
48315,35,106,1,1,1
48316,51,42,0,0,0
48317,53,87,1,1,1
48318,54,99,1,0,1
48319,56,69,0,0,0
48320,35,71,0,0,0
48321,40,76,0,0,0
48322,32,59,0,1,1
48323,37,41,0,0,0
48324,21,51,1,0,0
48325,52,56,0,1,1
48326,37,85,0,0,1
48327,47,80,0,1,1
48328,56,60,1,1,1
48329,54,46,1,0,0
48330,56,62,1,0,1
48331,31,37,0,1,0
48332,59,48,1,1,1
48333,27,48,0,0,0
48334,44,91,0,0,1
48335,26,34,0,0,0
48336,21,104,0,1,1
48337,52,86,1,0,1
48338,52,105,1,1,1
48339,59,95,0,1,1
48340,42,22,1,0,0
48341,24,56,0,0,0
48342,33,38,0,1,0
48343,27,58,0,0,0
48344,39,62,1,0,1
48345,37,39,0,1,0
48346,42,59,1,1,1
48347,48,107,1,1,1
48348,26,94,0,1,1
48349,43,100,0,0,1
48350,44,38,0,1,0
48351,33,43,1,1,1
48352,57,79,0,0,1
48353,22,26,0,1,0
48354,33,20,1,0,0
48355,22,79,0,1,1
48356,28,85,1,0,1
48357,26,67,1,1,1
48358,45,93,1,0,1
48359,26,103,0,1,1
48360,26,118,1,1,1
48361,55,68,1,1,1
48362,32,26,0,0,0
48363,22,104,0,1,1
48364,39,67,0,1,1
48365,28,50,1,1,1
48366,41,70,0,1,1
48367,52,100,1,1,1
48368,42,79,1,0,1
48369,42,95,1,1,1
48370,57,91,1,0,1
48371,45,79,1,1,1
48372,51,115,1,1,1
48373,47,98,0,0,1
48374,49,94,0,1,1
48375,59,86,0,1,1
48376,36,76,1,0,1
48377,37,114,1,0,1
48378,44,43,0,1,0
48379,23,42,1,1,1
48380,45,111,1,0,1
48381,50,90,0,0,1
48382,31,51,0,0,0
48383,37,113,1,1,1
48384,29,90,0,0,1
48385,55,118,1,0,1
48386,21,68,0,1,1
48387,44,65,0,1,1
48388,28,59,0,1,1
48389,51,93,0,0,1
48390,24,72,1,0,1
48391,22,81,1,0,1
48392,36,22,0,1,0
48393,32,21,1,1,0
48394,22,73,0,1,1
48395,47,70,0,1,1
48396,23,118,0,1,1
48397,37,65,0,0,0
48398,54,114,0,0,1
48399,33,38,1,0,0
48400,35,41,1,1,1
48401,31,38,1,0,0
48402,30,40,1,1,1
48403,21,46,0,0,0
48404,52,40,0,0,0
48405,32,99,1,1,1
48406,49,74,0,0,0
48407,45,48,1,0,0
48408,37,52,1,1,1
48409,32,94,1,1,1
48410,23,29,0,1,0
48411,52,40,1,1,1
48412,34,36,0,0,0
48413,36,77,0,1,1
48414,25,82,1,0,1
48415,24,81,1,0,1
48416,52,93,1,1,1
48417,35,112,1,1,1
48418,43,25,1,1,0
48419,24,29,0,1,0
48420,22,65,0,1,1
48421,54,90,0,0,1
48422,46,30,1,0,0
48423,31,62,0,1,1
48424,44,77,0,0,0
48425,36,57,0,0,0
48426,39,42,0,0,0
48427,47,65,1,1,1
48428,54,51,1,0,0
48429,34,108,0,0,1
48430,52,86,0,1,1
48431,22,111,1,0,1
48432,26,28,0,0,0
48433,29,23,0,1,0
48434,45,69,1,0,1
48435,59,88,0,0,1
48436,25,96,0,0,1
48437,52,92,1,1,1
48438,35,34,0,0,0
48439,43,78,0,0,0
48440,49,104,0,0,1
48441,29,39,0,1,0
48442,30,87,0,1,1
48443,41,119,0,0,1
48444,22,110,0,1,1
48445,57,73,1,0,1
48446,59,32,1,0,0
48447,42,28,1,0,0
48448,38,31,1,1,1
48449,59,43,0,1,1
48450,32,47,0,0,0
48451,55,26,1,0,0
48452,22,67,1,0,0
48453,41,34,1,0,0
48454,44,36,1,1,1
48455,39,70,1,1,1
48456,47,92,0,1,1
48457,22,117,0,1,1
48458,41,59,1,1,1
48459,56,86,1,0,1
48460,57,53,0,1,1
48461,37,25,1,0,0
48462,39,95,1,0,1
48463,24,27,1,0,0
48464,28,46,0,1,0
48465,48,97,1,1,1
48466,36,105,0,0,1
48467,31,89,1,0,1
48468,45,112,0,1,1
48469,52,25,1,1,1
48470,52,65,0,0,0
48471,55,64,1,1,1
48472,48,59,0,0,0
48473,41,23,0,1,0
48474,37,59,1,1,1
48475,36,43,0,0,0
48476,43,83,0,1,1
48477,41,69,1,0,1
48478,24,72,1,1,1
48479,20,38,1,0,0
48480,38,78,0,0,0
48481,49,38,0,0,0
48482,58,115,0,0,1
48483,34,57,1,1,1
48484,54,40,0,1,0
48485,24,56,1,1,1
48486,25,106,0,0,1
48487,44,76,1,1,1
48488,30,66,0,1,1
48489,41,100,1,0,1
48490,53,50,0,0,0
48491,33,57,0,0,0
48492,28,22,1,1,0
48493,39,118,1,0,1
48494,35,28,0,1,0
48495,36,66,1,0,1
48496,36,80,0,1,1
48497,53,95,0,1,1
48498,30,28,0,1,0
48499,54,66,1,0,1
48500,53,50,0,1,1
48501,55,104,0,0,1
48502,27,59,0,0,0
48503,38,68,1,1,1
48504,52,119,0,0,1
48505,42,71,1,0,1
48506,21,61,0,0,0
48507,27,118,1,0,1
48508,48,105,0,1,1
48509,26,25,0,0,0
48510,48,34,0,1,0
48511,50,47,1,1,1
48512,49,69,0,0,0
48513,54,83,0,0,1
48514,44,94,0,0,1
48515,23,29,1,0,0
48516,57,58,1,1,1
48517,36,114,0,1,1
48518,29,39,1,1,1
48519,20,23,0,0,0
48520,37,65,1,1,1
48521,38,95,1,0,1
48522,51,46,1,1,1
48523,50,68,0,0,0
48524,52,25,1,0,0
48525,41,72,1,1,1
48526,20,55,1,0,0
48527,54,41,0,0,0
48528,36,108,1,0,1
48529,53,80,1,1,1
48530,48,51,1,0,0
48531,25,71,1,0,1
48532,20,96,0,0,1
48533,46,71,1,0,1
48534,31,96,1,1,1
48535,23,72,1,1,1
48536,35,49,0,0,0
48537,30,48,0,1,0
48538,39,116,0,1,1
48539,45,79,1,0,1
48540,47,50,1,1,1
48541,27,50,0,0,0
48542,21,49,1,1,1
48543,59,97,0,1,1
48544,45,42,1,1,1
48545,46,119,1,1,1
48546,52,116,0,0,1
48547,26,47,1,0,0
48548,55,59,1,0,1
48549,40,51,1,0,0
48550,53,109,1,0,1
48551,42,87,1,0,1
48552,53,42,0,0,0
48553,59,33,1,0,0
48554,26,116,0,1,1
48555,45,88,1,1,1
48556,59,93,1,0,1
48557,36,92,0,1,1
48558,50,27,0,1,0
48559,58,96,0,1,1
48560,44,76,1,0,1
48561,56,96,0,1,1
48562,34,67,1,1,1
48563,21,21,0,0,0
48564,30,105,1,1,1
48565,51,53,1,1,1
48566,49,73,0,1,1
48567,36,71,0,0,0
48568,43,31,1,0,0
48569,23,74,1,0,1
48570,51,88,1,0,1
48571,38,65,1,1,1
48572,22,52,1,0,0
48573,23,105,1,1,1
48574,44,47,1,1,1
48575,28,30,1,0,0
48576,40,74,0,0,0
48577,42,56,0,0,0
48578,48,42,1,1,1
48579,49,119,1,0,1
48580,44,94,0,0,1
48581,48,58,1,0,1
48582,53,106,0,1,1
48583,33,96,0,0,1
48584,41,106,1,1,1
48585,35,76,1,0,1
48586,30,97,0,1,1
48587,33,116,0,0,1
48588,26,36,0,0,0
48589,24,34,1,0,0
48590,59,90,1,0,1
48591,48,57,1,1,1
48592,36,113,1,1,1
48593,49,47,1,0,0
48594,44,105,1,1,1
48595,33,86,0,0,1
48596,41,84,0,0,1
48597,24,22,1,1,0
48598,59,119,0,1,1
48599,47,115,1,1,1
48600,31,97,1,1,1
48601,55,118,0,1,1
48602,32,41,0,1,0
48603,40,41,1,1,1
48604,51,111,0,0,1
48605,40,24,1,0,0
48606,56,104,1,0,1
48607,57,88,1,1,1
48608,28,68,0,1,1
48609,56,24,1,1,1
48610,21,106,1,1,1
48611,22,86,1,1,1
48612,29,22,1,0,0
48613,54,28,0,0,0
48614,28,28,0,0,0
48615,59,45,0,1,1
48616,51,30,0,0,0
48617,40,77,1,0,1
48618,53,60,0,0,0
48619,44,51,0,0,0
48620,51,38,1,1,1
48621,56,112,0,1,1
48622,41,105,1,0,1
48623,44,74,0,1,1
48624,20,90,0,1,1
48625,55,112,1,1,1
48626,40,33,0,1,0
48627,35,36,0,1,0
48628,51,31,1,0,0
48629,40,76,0,0,0
48630,47,110,1,1,1
48631,38,28,1,0,0
48632,33,32,1,0,0
48633,42,86,1,1,1
48634,43,99,1,0,1
48635,39,52,0,1,1
48636,51,88,0,0,1
48637,59,106,1,1,1
48638,29,58,0,1,1
48639,20,54,0,0,0
48640,50,34,1,0,0
48641,56,56,1,0,1
48642,34,35,1,0,0
48643,59,67,0,1,1
48644,50,24,1,0,0
48645,47,35,0,0,0
48646,29,68,0,0,0
48647,25,23,1,0,0
48648,34,28,1,1,0
48649,46,32,1,0,0
48650,29,106,1,1,1
48651,40,87,1,0,1
48652,38,107,0,0,1
48653,23,66,1,1,1
48654,41,69,1,0,1
48655,57,112,1,0,1
48656,34,114,0,1,1
48657,25,94,0,0,1
48658,30,21,1,1,0
48659,49,114,1,1,1
48660,59,71,0,0,1
48661,43,96,0,1,1
48662,41,114,0,0,1
48663,49,43,0,0,0
48664,23,30,1,0,0
48665,25,66,1,0,0
48666,57,95,0,0,1
48667,45,97,0,1,1
48668,38,83,0,0,1
48669,21,79,1,0,1
48670,23,107,1,1,1
48671,24,61,1,1,1
48672,54,54,1,1,1
48673,48,90,1,1,1
48674,35,101,1,1,1
48675,31,110,1,1,1
48676,40,81,1,1,1
48677,28,109,0,0,1
48678,30,34,0,0,0
48679,27,54,0,0,0
48680,45,102,1,0,1
48681,51,75,1,1,1
48682,58,78,1,0,1
48683,23,89,1,1,1
48684,53,57,1,1,1
48685,47,111,0,0,1
48686,44,23,0,0,0
48687,54,71,0,1,1
48688,38,55,0,1,1
48689,54,60,1,0,1
